id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000109534,56.63704201909335,0.6969844684962021,0.38529041584748835,1.8089847030404549,0.07045337987170919,0.3596542440441232,GAR1
ENSG00000067533,54.8455781913497,0.5308025246342185,0.3377361759433138,1.571648412112386,0.11603211233856629,0.45245446004213463,RRP15
ENSG00000101361,157.548495893205,0.34968833140497996,0.30357885673707774,1.1518863176556347,0.2493677913614946,0.6223542087425188,NOP56
ENSG00000052749,37.67136702801594,-0.720076149491468,0.6525214772812256,-1.1035286570056109,0.2697976538217738,0.6416663939727187,RRP12
ENSG00000187840,247.3918823475303,-0.30854964258144857,0.3010004467537098,-1.025080347584719,0.3053252775877043,0.6711201186492222,EIF4EBP1
ENSG00000087269,41.886805350551285,0.3527968940407434,0.4303621597268827,0.8197674587947883,0.41234868520693485,0.7557617773347962,NOP14
ENSG00000114767,14.59177335313842,0.42184649110147154,0.5484786285237302,0.769121109124893,0.4418214179158517,0.7759175068141444,RRP9
ENSG00000241945,17.453004143247888,0.3456793408039346,0.4927107978045026,0.701586696180125,0.482936950703696,0.8003908744657651,PWP2
ENSG00000063046,466.26159605537396,-0.1588726106538488,0.3420463519106776,-0.46447684580286647,0.6423061447105822,0.8775713826234905,EIF4B
ENSG00000100227,49.10611846568273,-0.04448893908791878,0.3807039873427096,-0.11685966148778434,0.906971264537995,0.9744741297332993,POLDIP3
ENSG00000103319,7.700754014495773,0.05953557440229821,0.6473582898416457,0.09196696070249069,0.9267242898518466,0.9808205145010084,EEF2K
ENSG00000088205,300.3147464187335,0.022529254131053365,0.24788041992738455,0.0908875906279859,0.9275819106241474,0.9812541618505084,DDX18
